"","country","continent","year","lifeExp","pop","gdpPercap","newpop","weight","weighted_mean_gdp"
"261","Central African Republic","Africa",1992,49.396,3265124,747.9055252,0.3265124,6.47322333001784e-05,0.0484135949437388
"262","Central African Republic","Africa",1997,46.066,3696513,740.5063317,0.3696513,7.32846721634897e-05,0.0542677637536229
"263","Central African Republic","Africa",2002,43.308,4048013,738.6906068,0.4048013,8.02532834643202e-05,0.0592823466599511
"264","Central African Republic","Africa",2007,44.741,4369038,706.016537,0.4369038,8.66177171566362e-05,0.0611535407097738
"265","Chad","Africa",1952,38.092,2682462,1178.665927,0.2682462,5.31807539324274e-05,0.0626823426323234
"266","Chad","Africa",1957,39.881,2894855,1308.495577,0.2894855,5.7391519963771e-05,0.0750965500299016
"267","Chad","Africa",1962,41.716,3150417,1389.817618,0.3150417,6.24581266245472e-05,0.0868054047700706
"268","Chad","Africa",1967,43.601,3495967,1196.810565,0.3495967,6.93087770797448e-05,0.0829494766562684
"269","Chad","Africa",1972,45.569,3899068,1104.103987,0.3899068,7.73003963798189e-05,0.0853476758396384
"270","Chad","Africa",1977,47.383,4388260,1133.98495,0.438826,8.6998800076763e-05,0.0986553299551081
"271","Chad","Africa",1982,49.517,4875118,797.9081006,0.4875118,9.66509314016555e-05,0.0771185610959158
"272","Chad","Africa",1987,51.051,5498955,952.386129,0.5498955,0.000109018719646538,0.103827916392702
"273","Chad","Africa",1992,51.724,6429417,1058.0643,0.6429417,0.000127465456511953,0.1348666490185
"274","Chad","Africa",1997,51.573,7562011,1004.961353,0.7562011,0.000149919531469713,0.150663335186929
"275","Chad","Africa",2002,50.525,8835739,1156.18186,0.8835739,0.000175171637685884,0.202530269878912
"276","Chad","Africa",2007,50.651,10238807,1704.063724,1.0238807,0.000202987954956534,0.345904410450376
"277","Chile","Americas",1952,54.745,6377619,3939.978789,0.6377619,0.000126438542918324,0.498165177210263
"278","Chile","Americas",1957,56.074,7048426,4315.622723,0.7048426,0.000139737527956379,0.603054450904396
"279","Chile","Americas",1962,57.924,7961258,4519.094331,0.7961258,0.000157834743862381,0.713270096223321
"280","Chile","Americas",1967,60.523,8858908,5106.654313,0.8858908,0.000175630971271173,0.896886656938313
"281","Chile","Americas",1972,63.441,9717524,5494.024437,0.9717524,0.000192653335881909,1.05844213520478
"282","Chile","Americas",1977,67.052,10599793,4756.763836,1.0599793,0.000210144629548402,0.999608374165457
"283","Chile","Americas",1982,70.565,11487112,5095.665738,1.1487112,0.000227736041243542,1.16046674267247
"284","Chile","Americas",1987,72.492,12463354,5547.063754,1.2463354,0.000247090382733002,1.37062610602022
"285","Chile","Americas",1992,74.126,13572994,7596.125964,1.3572994,0.000269089386556199,2.04403687585637
"286","Chile","Americas",1997,75.816,14599929,10118.05318,1.4599929,0.000289448734625098,2.92865768982045
"287","Chile","Americas",2002,77.86,15497046,10778.78385,1.5497046,0.000307234395121164,3.31161313629652
"288","Chile","Americas",2007,78.553,16284741,13171.63885,1.6284741,0.000322850725928014,4.25247316438413
"289","China","Asia",1952,44,556263527,400.448611,55.6263527,0.0110281203427937,4.4161954732126
"290","China","Asia",1957,50.54896,637408000,575.9870009,63.7408,0.0126368380996863,7.27865447789716
"291","China","Asia",1962,44.50136,665770000,487.6740183,66.577,0.0131991247389869,6.43687019950466
"292","China","Asia",1967,58.38112,754550000,612.7056934,75.455,0.014959219507942,9.1655989613364
"293","China","Asia",1972,63.11888,862030000,676.9000921,86.203,0.0170900483631717,11.5682553110244
"294","China","Asia",1977,63.96736,943455000,741.2374699,94.3455,0.0187043276666429,13.864348515803
"295","China","Asia",1982,65.525,1000281000,962.4213805,100.0281,0.0198309231311692,19.0857044164892
"296","China","Asia",1987,67.274,1084035000,1378.904018,108.4035,0.0214913756799309,29.6345442774043
"297","China","Asia",1992,68.69,1164970000,1655.784158,116.497,0.0230959405608206,38.2418924947164
"298","China","Asia",1997,70.426,1230075000,2289.234136,123.0075,0.0243866701162703,55.826797693537
"299","China","Asia",2002,72.028,1280400000,3119.280896,128.04,0.0253843809660976,79.1810146043342
"300","China","Asia",2007,72.961,1318683096,4959.114854,131.8683096,0.0261433568278796,129.64790917856
"301","Colombia","Americas",1952,50.643,12350771,2144.115096,1.2350771,0.000244858385105459,0.525004559886797
"302","Colombia","Americas",1957,55.118,14485993,2323.805581,1.4485993,0.000287189913296019,0.667373523324195
"303","Colombia","Americas",1962,57.863,17009885,2492.351109,1.7009885,0.000337226961128951,0.840487990554441
"304","Colombia","Americas",1967,59.963,19764027,2678.729839,1.9764027,0.00039182879630759,1.04960348844859
"305","Colombia","Americas",1972,61.623,22542890,3264.660041,2.254289,0.000446920734018144,1.45904426184342
"306","Colombia","Americas",1977,63.837,25094412,3815.80787,2.5094412,0.000497505556332561,1.89838561722251
"307","Colombia","Americas",1982,66.653,27764644,4397.575659,2.7764644,0.000550443846207494,2.42061845972841
"308","Colombia","Americas",1987,67.768,30964245,4903.2191,3.0964245,0.000613877062955,3.00997374013286
"309","Colombia","Americas",1992,68.421,34202721,5444.648617,3.4202721,0.000678080990269561,3.69191272588515
"310","Colombia","Americas",1997,70.313,37657830,6117.361746,3.765783,0.000746579743108824,4.56709836083243
"311","Colombia","Americas",2002,71.682,41008227,5755.259962,4.1008227,0.000813002543667767,4.67904098857526
"312","Colombia","Americas",2007,72.889,44227550,7006.580419,4.422755,0.000876826756011503,6.14355717952549
"313","Comoros","Africa",1952,40.715,153936,1102.990936,0.0153936,3.05183541736738e-06,0.00336614680352
"314","Comoros","Africa",1957,42.46,170928,1211.148548,0.0170928,3.38870780207211e-06,0.0041042285340759
"315","Comoros","Africa",1962,44.467,191689,1406.648278,0.0191689,3.80030193924577e-06,0.00534568817872012
"316","Comoros","Africa",1967,46.472,217378,1876.029643,0.0217378,4.3095954120965e-06,0.00808492874242983
"317","Comoros","Africa",1972,48.944,250027,1937.577675,0.0250027,4.95687333630934e-06,0.00960432711423574
"318","Comoros","Africa",1977,50.939,304739,1172.603047,0.0304739,6.04155800626961e-06,0.00708434932677899
"319","Comoros","Africa",1982,52.933,348643,1267.100083,0.0348643,6.91197026957447e-06,0.00875815810227135
"320","Comoros","Africa",1987,54.926,395114,1315.980812,0.0395114,7.83327421199522e-06,0.0103084385581201
"321","Comoros","Africa",1992,57.939,454429,1246.90737,0.0454429,9.00921497816522e-06,0.0112336565541886
"322","Comoros","Africa",1997,60.66,527982,1173.618235,0.0527982,1.04674291090613e-05,0.0122847656759642
"323","Comoros","Africa",2002,62.974,614382,1075.811558,0.0614382,1.21803395397633e-05,0.0131037500572418
"324","Comoros","Africa",2007,65.152,710960,986.1478792,0.071096,1.40950324052302e-05,0.013899786313673
"325","Congo, Dem. Rep.","Africa",1952,39.143,14100005,780.5423257,1.4100005,0.000279537565248267,0.218190901299398
"326","Congo, Dem. Rep.","Africa",1957,40.652,15577932,905.8602303,1.5577932,0.000308837988559796,0.279764051442165
"327","Congo, Dem. Rep.","Africa",1962,42.122,17486434,896.3146335,1.7486434,0.000346674712897939,0.310729618234834
"328","Congo, Dem. Rep.","Africa",1967,44.056,19941073,861.5932424,1.9941073,0.000395338795614466,0.340621234759979
"329","Congo, Dem. Rep.","Africa",1972,45.989,23007669,904.8960685,2.3007669,0.000456135141391654,0.412754896149999
"330","Congo, Dem. Rep.","Africa",1977,47.804,26480870,795.757282,2.648087,0.000524992574503049,0.417766664156729
"331","Congo, Dem. Rep.","Africa",1982,47.784,30646495,673.7478181,3.0646495,0.000607577557291162,0.409354053551448
"332","Congo, Dem. Rep.","Africa",1987,47.412,35481645,672.774812,3.5481645,0.000703436109015801,0.473254095997117
"333","Congo, Dem. Rep.","Africa",1992,45.548,41672143,457.7191807,4.1672143,0.000826164912203762,0.378151526736993
"334","Congo, Dem. Rep.","Africa",1997,42.587,47798986,312.188423,4.7798986,0.000947631732596973,0.295839656184207
"335","Congo, Dem. Rep.","Africa",2002,44.966,55379852,241.1658765,5.5379852,0.00109792507108255,0.264782062098949
"336","Congo, Dem. Rep.","Africa",2007,46.462,64606759,277.5518587,6.4606759,0.00128085175214062,0.355502784525781
"337","Congo, Rep.","Africa",1952,42.111,854885,2125.621418,0.0854885,1.69483962216513e-05,0.0360258740094923
"338","Congo, Rep.","Africa",1957,45.053,940458,2315.056572,0.0940458,1.86449110860779e-05,0.0431640239441804
"339","Congo, Rep.","Africa",1962,48.435,1047924,2464.783157,0.1047924,2.07754623863768e-05,0.0512070097688285
"340","Congo, Rep.","Africa",1967,52.04,1179760,2677.939642,0.117976,2.33891575199651e-05,0.0626347521156969
"341","Congo, Rep.","Africa",1972,54.907,1340458,3213.152683,0.1340458,2.65750519689575e-05,0.0853896995349203
"342","Congo, Rep.","Africa",1977,55.625,1536769,3259.178978,0.1536769,3.0466986686105e-05,0.0992973625303592
"343","Congo, Rep.","Africa",1982,56.695,1774735,4879.507522,0.1774735,3.51847464494433e-05,0.171684234959721
"344","Congo, Rep.","Africa",1987,57.47,2064095,4201.194937,0.2064095,4.09214103641184e-05,0.171918822036633
"345","Congo, Rep.","Africa",1992,56.433,2409073,4016.239529,0.2409073,4.77607207178535e-05,0.191818494480572
"346","Congo, Rep.","Africa",1997,52.962,2800947,3484.164376,0.2800947,5.55297607886974e-05,0.193474814347781
"347","Congo, Rep.","Africa",2002,52.97,3328795,3484.06197,0.3328795,6.59945333005629e-05,0.22992904370039
"348","Congo, Rep.","Africa",2007,55.322,3800610,3632.557798,0.380061,7.53484318522025e-05,0.27370753369179
"349","Costa Rica","Americas",1952,57.206,926317,2627.009471,0.0926317,1.83645607805159e-05,0.0482438751011705
"350","Costa Rica","Americas",1957,60.026,1112300,2990.010802,0.11123,2.20517392600674e-05,0.0659349385904891
"351","Costa Rica","Americas",1962,62.842,1345187,3460.937025,0.1345187,2.66688060595454e-05,0.0922990583040249
"352","Costa Rica","Americas",1967,65.424,1588717,4161.727834,0.1588717,3.14968740825645e-05,0.131081417553402
"353","Costa Rica","Americas",1972,67.849,1834796,5118.146939,0.1834796,3.63754769283599e-05,0.18617503589555
"354","Costa Rica","Americas",1977,70.75,2108457,5926.876967,0.2108457,4.18009026387341e-05,0.247748807049323
"355","Costa Rica","Americas",1982,73.45,2424367,5262.734751,0.2424367,4.80639296545104e-05,0.252947712862411
"356","Costa Rica","Americas",1987,74.752,2799811,5629.915318,0.2799811,5.550723918859e-05,0.312501056167733
"357","Costa Rica","Americas",1992,75.713,3173216,6160.416317,0.3173216,6.29101248295191e-05,0.387552559504276
"358","Costa Rica","Americas",1997,77.26,3518107,6677.045314,0.3518107,6.97477103776122e-05,0.465708622739064
"359","Costa Rica","Americas",2002,78.123,3834934,7723.447195,0.3834934,7.60289172413624e-05,0.587205327606688
"360","Costa Rica","Americas",2007,78.782,4133884,9645.06142,0.4133884,8.19557062837045e-05,0.79046782082581
"361","Cote d'Ivoire","Africa",1952,40.477,2977019,1388.594732,0.2977019,5.90204502025233e-05,0.0819554862314922
"362","Cote d'Ivoire","Africa",1957,42.469,3300000,1500.895925,0.33,6.54236622837566e-05,0.0981941081202665
"363","Cote d'Ivoire","Africa",1962,44.93,3832408,1728.869428,0.3832408,7.5978838401687e-05,0.131357490887629
"364","Cote d'Ivoire","Africa",1967,47.35,4744870,2052.050473,0.474487,9.40687189273722e-05,0.193033759169418
"365","Cote d'Ivoire","Africa",1972,49.801,6071696,2378.201111,0.6071696,0.000120373511695041,0.286272419248118
"366","Cote d'Ivoire","Africa",1977,52.374,7459574,2517.736547,0.7459574,0.000147888681865664,0.372344739220839
"367","Cote d'Ivoire","Africa",1982,53.983,9025951,2602.710169,0.9025951,0.00017894265757992,0.465735874551142
"368","Cote d'Ivoire","Africa",1987,54.655,10761098,2156.956069,1.0761098,0.000213342557986185,0.460170525224285
"369","Cote d'Ivoire","Africa",1992,52.044,12772596,1648.073791,1.2772596,0.000253221214300261,0.417327246613454
"370","Cote d'Ivoire","Africa",1997,47.991,14625967,1786.265407,1.4625967,0.000289964947145869,0.51795435432925
"371","Cote d'Ivoire","Africa",2002,46.832,16252726,1648.800823,1.6252726,0.0003222160172771,0.531270034470265
"372","Cote d'Ivoire","Africa",2007,48.328,18013409,1544.750112,1.8013409,0.000357122177877328,0.551664524273686
"373","Croatia","Europe",1952,61.21,3882229,3119.23652,0.3882229,7.69665572740019e-05,0.240076896267738
"374","Croatia","Europe",1957,64.77,3991242,4338.231617,0.3991242,7.91277783941653e-05,0.343274630012537
"375","Croatia","Europe",1962,67.13,4076557,5477.890018,0.4076557,8.08191783177225e-05,0.442718570169614
"376","Croatia","Europe",1967,68.5,4174366,6960.297861,0.4174366,8.27582761917564e-05,0.576022252757529
"377","Croatia","Europe",1972,69.61,4225310,9164.090127,0.422531,8.37682589345999e-05,0.767659874658547
"378","Croatia","Europe",1977,70.64,4318673,11305.38517,0.4318673,8.56192132927206e-05,0.967958184226591
"379","Croatia","Europe",1982,70.46,4413368,13221.82184,0.4413368,8.74965750199813e-05,1.15686412652439
"380","Croatia","Europe",1987,71.52,4484310,13822.58394,0.448431,8.89030251562645e-05,1.2288695277424
"381","Croatia","Europe",1992,72.527,4494013,8447.794873,0.4494013,8.90953905487309e-05,0.752659583485502
"382","Croatia","Europe",1997,73.68,4444595,9875.604515,0.4444595,8.81156612933555e-05,0.870195422510873
"383","Croatia","Europe",2002,74.876,4481020,11628.38895,0.448102,8.88377997475028e-05,1.03304048892617
"384","Croatia","Europe",2007,75.748,4493312,14619.22272,0.4493312,8.90814929768337e-05,1.30230218605845
"385","Cuba","Americas",1952,59.421,6007797,5586.53878,0.6007797,0.000119106691514353,0.665394151102432
"386","Cuba","Americas",1957,62.325,6640752,6092.174359,0.6640752,0.000131655247320661,0.802066721954734
"387","Cuba","Americas",1962,65.246,7254373,5180.75591,0.7254373,0.000143820499767395,0.745098904149084
"388","Cuba","Americas",1967,68.29,8139332,5690.268015,0.8139332,0.000161365123631325,0.918210801735851
"389","Cuba","Americas",1972,70.723,8831348,5305.445256,0.8831348,0.000175084584564342,0.928901678575621
"390","Cuba","Americas",1977,72.649,9537988,6380.494966,0.9537988,0.000189093971448037,1.20651313292515
"391","Cuba","Americas",1982,73.717,9789224,7316.918107,0.9789224,0.000194074813635165,1.42002951799979
"392","Cuba","Americas",1987,74.174,10239839,7532.924763,1.0239839,0.000203008414720012,1.52924711434175
"393","Cuba","Americas",1992,74.414,10723260,5592.843963,1.072326,0.000212592406309369,1.18899615620699
"394","Cuba","Americas",1997,76.151,10983007,5431.990415,1.0983007,0.000217741982069132,1.18277235954263
"395","Cuba","Americas",2002,77.158,11226999,6340.646683,1.1226999,0.000222579209404871,1.41129612581776
"396","Cuba","Americas",2007,78.273,11416987,8948.102923,1.1416987,0.000226345788420012,2.02536541096985
"397","Czech Republic","Europe",1952,66.87,9125183,6876.14025,0.9125183,0.000180909966930145,1.24396230523454
"398","Czech Republic","Europe",1957,69.03,9513758,8256.343918,0.9513758,0.000188613603164057,1.55725877533563
"399","Czech Republic","Europe",1962,69.9,9620282,10136.86713,0.9620282,0.000190725478982577,1.93335883875199
"400","Czech Republic","Europe",1967,70.38,9835109,11399.44489,0.9835109,0.000194984499921193,2.22271506125584
"401","Czech Republic","Europe",1972,70.29,9862158,13108.4536,0.9862158,0.000195520755873045,2.56297475619874
"402","Czech Republic","Europe",1977,70.71,10161915,14800.16062,1.0161915,0.000201463543974618,2.98169280989879
"403","Czech Republic","Europe",1982,70.96,10303704,15377.22855,1.0303704,0.000204274560838725,3.14117660896795
"404","Czech Republic","Europe",1987,71.58,10311597,16310.4434,1.0311597,0.000204431042343696,3.33436094534986
"405","Czech Republic","Europe",1992,72.4,10315702,14297.02122,1.0315702,0.000204512425414507,2.92391848590487
"406","Czech Republic","Europe",1997,74.01,10300707,16048.51424,1.0300707,0.00020421514425816,3.27734965065074
"407","Czech Republic","Europe",2002,75.51,10256295,17596.21022,1.0256295,0.000203334660715934,3.57791943496995
"408","Czech Republic","Europe",2007,76.486,10228744,22833.30851,1.0228744,0.000202788452437273,4.63033129676572
"409","Denmark","Europe",1952,70.78,4334000,9692.385245,0.4334,8.59230764660004e-05,0.832799558544069
"410","Denmark","Europe",1957,71.81,4487831,11099.65935,0.4487831,8.8972830221386e-05,0.98756810686277
"411","Denmark","Europe",1962,72.35,4646899,13583.31351,0.4646899,9.21264093462807e-05,1.25138190070113
"412","Denmark","Europe",1967,72.96,4838800,15937.21123,0.48388,9.59309142601944e-05,1.52887124405174
"413","Denmark","Europe",1972,73.47,4991596,18866.20721,0.4991596,9.89601487760456e-05,1.8670026723413
"414","Denmark","Europe",1977,74.69,5088419,20422.9015,0.5088419,0.000100879698852803,2.06025615302046
"415","Denmark","Europe",1982,74.63,5117810,21688.04048,0.511781,0.000101462385779525,2.20052032998372
"416","Denmark","Europe",1987,74.8,5127024,25116.17581,0.5127024,0.000101645056574762,2.55293511114912
"417","Denmark","Europe",1992,75.33,5171393,26406.73985,0.5171393,0.000102524687626843,2.70734275436457
"418","Denmark","Europe",1997,76.11,5283663,29804.34567,0.5283663,0.000104750479919146,3.12201951260861
"419","Denmark","Europe",2002,77.18,5374693,32166.50006,0.5374693,0.000106555181730567,3.42750725952959
"420","Denmark","Europe",2007,78.332,5468120,35278.41874,0.546812,0.000108407404911229,3.82444182497506
